"income_band","inc_low","inc_high","inc_mid","age_band","age_band_key","members","pp3","pp4","pp6","pp8","pp10","ppn"
"$97,001  - $98,000",97001,98000,97500.5,"55-64","ks_55_64",2503.56779552511,0.591130589389902,0.178796159826683,0.0640236447422207,0.0564160765618032,0.0555866240796319,0.054046905399759
"$97,001  - $98,000",97001,98000,97500.5,"65+","ks_65p",481.15454925886,0.591130589389902,0.178796159826683,0.0640236447422207,0.0564160765618032,0.0555866240796319,0.054046905399759
"$98,001  - $99,000",98001,99000,98500.5,"Under 16","ks_u16",0,0.591130589389902,0.178796159826683,0.0640236447422207,0.0564160765618032,0.0555866240796319,0.054046905399759
"$98,001  - $99,000",98001,99000,98500.5,"16-17","ks_16_17",0,0.591130589389902,0.178796159826683,0.0640236447422207,0.0564160765618032,0.0555866240796319,0.054046905399759
"$98,001  - $99,000",98001,99000,98500.5,"18-24","ks_18_24",206.276690624836,0.591130589389902,0.178796159826683,0.0640236447422207,0.0564160765618032,0.0555866240796319,0.054046905399759
"$98,001  - $99,000",98001,99000,98500.5,"25-34","ks_25_34",2909.77133518084,0.591130589389902,0.178796159826683,0.0640236447422207,0.0564160765618032,0.0555866240796319,0.054046905399759
"$98,001  - $99,000",98001,99000,98500.5,"35-44","ks_35_44",3648.76511006819,0.591130589389902,0.178796159826683,0.0640236447422207,0.0564160765618032,0.0555866240796319,0.054046905399759
"$98,001  - $99,000",98001,99000,98500.5,"45-54","ks_45_54",3113.62698591974,0.591130589389902,0.178796159826683,0.0640236447422207,0.0564160765618032,0.0555866240796319,0.054046905399759
"$98,001  - $99,000",98001,99000,98500.5,"55-64","ks_55_64",2426.13786370475,0.591130589389902,0.178796159826683,0.0640236447422207,0.0564160765618032,0.0555866240796319,0.054046905399759
"$98,001  - $99,000",98001,99000,98500.5,"65+","ks_65p",470.694667753232,0.591130589389902,0.178796159826683,0.0640236447422207,0.0564160765618032,0.0555866240796319,0.054046905399759
"$99,001 - $100,000",99001,1e+05,99500.5,"Under 16","ks_u16",0.883842577861251,0.591130589389902,0.178796159826683,0.0640236447422207,0.0564160765618032,0.0555866240796319,0.054046905399759
"$99,001 - $100,000",99001,1e+05,99500.5,"16-17","ks_16_17",2.06925681961966,0.591130589389902,0.178796159826683,0.0640236447422207,0.0564160765618032,0.0555866240796319,0.054046905399759
"$99,001 - $100,000",99001,1e+05,99500.5,"18-24","ks_18_24",209.714635468583,0.591130589389902,0.178796159826683,0.0640236447422207,0.0564160765618032,0.0555866240796319,0.054046905399759
"$99,001 - $100,000",99001,1e+05,99500.5,"25-34","ks_25_34",2848.42073474028,0.591130589389902,0.178796159826683,0.0640236447422207,0.0564160765618032,0.0555866240796319,0.054046905399759
"$99,001 - $100,000",99001,1e+05,99500.5,"35-44","ks_35_44",3792.04122695569,0.591130589389902,0.178796159826683,0.0640236447422207,0.0564160765618032,0.0555866240796319,0.054046905399759
"$99,001 - $100,000",99001,1e+05,99500.5,"45-54","ks_45_54",3273.75637376704,0.591130589389902,0.178796159826683,0.0640236447422207,0.0564160765618032,0.0555866240796319,0.054046905399759
"$99,001 - $100,000",99001,1e+05,99500.5,"55-64","ks_55_64",2477.75781825166,0.591130589389902,0.178796159826683,0.0640236447422207,0.0564160765618032,0.0555866240796319,0.054046905399759
"$99,001 - $100,000",99001,1e+05,99500.5,"65+","ks_65p",449.774904741977,0.591130589389902,0.178796159826683,0.0640236447422207,0.0564160765618032,0.0555866240796319,0.054046905399759
"$100,001 - $101,000",100001,101000,100500.5,"Under 16","ks_u16",0.883842577861251,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$100,001 - $101,000",100001,101000,100500.5,"16-17","ks_16_17",2.06925681961966,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$100,001 - $101,000",100001,101000,100500.5,"18-24","ks_18_24",226.90435968732,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$100,001 - $101,000",100001,101000,100500.5,"25-34","ks_25_34",2901.00696368933,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$100,001 - $101,000",100001,101000,100500.5,"35-44","ks_35_44",4088.14520185651,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$100,001 - $101,000",100001,101000,100500.5,"45-54","ks_45_54",3558.43084105113,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$100,001 - $101,000",100001,101000,100500.5,"55-64","ks_55_64",2718.65093947057,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$100,001 - $101,000",100001,101000,100500.5,"65+","ks_65p",441.929993612757,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$101,001 - $102,000",101001,102000,101500.5,"Under 16","ks_u16",0.883842577861251,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$101,001 - $102,000",101001,102000,101500.5,"16-17","ks_16_17",2.06925681961966,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$101,001 - $102,000",101001,102000,101500.5,"18-24","ks_18_24",183.930049140479,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$101,001 - $102,000",101001,102000,101500.5,"25-34","ks_25_34",2690.66204789313,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$101,001 - $102,000",101001,102000,101500.5,"35-44","ks_35_44",3572.35118106153,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$101,001 - $102,000",101001,102000,101500.5,"45-54","ks_45_54",3086.93875461185,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$101,001 - $102,000",101001,102000,101500.5,"55-64","ks_55_64",2383.12123491566,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$101,001 - $102,000",101001,102000,101500.5,"65+","ks_65p",431.47011210713,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$102,001 - $103,000",102001,103000,102500.5,"Under 16","ks_u16",0,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$102,001 - $103,000",102001,103000,102500.5,"16-17","ks_16_17",0,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$102,001 - $103,000",102001,103000,102500.5,"18-24","ks_18_24",146.112655859259,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$102,001 - $103,000",102001,103000,102500.5,"25-34","ks_25_34",2611.78270446955,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$102,001 - $103,000",102001,103000,102500.5,"35-44","ks_35_44",3495.93725205487,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$102,001 - $103,000",102001,103000,102500.5,"45-54","ks_45_54",3122.52306302236,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$102,001 - $103,000",102001,103000,102500.5,"55-64","ks_55_64",2469.15449249384,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$102,001 - $103,000",102001,103000,102500.5,"65+","ks_65p",421.010230601502,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$103,001 - $104,000",103001,104000,103500.5,"Under 16","ks_u16",0.883842577861251,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$103,001 - $104,000",103001,104000,103500.5,"16-17","ks_16_17",2.06925681961966,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$103,001 - $104,000",103001,104000,103500.5,"18-24","ks_18_24",175.335187031111,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$103,001 - $104,000",103001,104000,103500.5,"25-34","ks_25_34",2515.37461806296,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$103,001 - $104,000",103001,104000,103500.5,"35-44","ks_35_44",3343.10939404154,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$103,001 - $104,000",103001,104000,103500.5,"45-54","ks_45_54",2926.80936676455,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$103,001 - $104,000",103001,104000,103500.5,"55-64","ks_55_64",2348.70793188438,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$103,001 - $104,000",103001,104000,103500.5,"65+","ks_65p",423.625200977909,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$104,001 - $105,000",104001,105000,104500.5,"Under 16","ks_u16",0.883842577861251,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$104,001 - $105,000",104001,105000,104500.5,"16-17","ks_16_17",2.06925681961966,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$104,001 - $105,000",104001,105000,104500.5,"18-24","ks_18_24",158.145462812374,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$104,001 - $105,000",104001,105000,104500.5,"25-34","ks_25_34",2340.08718823279,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$104,001 - $105,000",104001,105000,104500.5,"35-44","ks_35_44",3257.14372390904,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$104,001 - $105,000",104001,105000,104500.5,"45-54","ks_45_54",2900.12113545667,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$104,001 - $105,000",104001,105000,104500.5,"55-64","ks_55_64",2271.27800006402,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$104,001 - $105,000",104001,105000,104500.5,"65+","ks_65p",410.550349095875,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$105,001 - $106,000",105001,106000,105500.5,"Under 16","ks_u16",0,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$105,001 - $106,000",105001,106000,105500.5,"16-17","ks_16_17",0,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$105,001 - $106,000",105001,106000,105500.5,"18-24","ks_18_24",146.112655859259,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$105,001 - $106,000",105001,106000,105500.5,"25-34","ks_25_34",2331.32281674128,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$105,001 - $106,000",105001,106000,105500.5,"35-44","ks_35_44",3142.52283039905,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$105,001 - $106,000",105001,106000,105500.5,"45-54","ks_45_54",2739.99174760937,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$105,001 - $106,000",105001,106000,105500.5,"55-64","ks_55_64",2271.27800006402,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$105,001 - $106,000",105001,106000,105500.5,"65+","ks_65p",389.63058608462,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$106,001 - $107,000",106001,107000,106500.5,"Under 16","ks_u16",0,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$106,001 - $107,000",106001,107000,106500.5,"16-17","ks_16_17",0,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$106,001 - $107,000",106001,107000,106500.5,"18-24","ks_18_24",146.112655859259,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$106,001 - $107,000",106001,107000,106500.5,"25-34","ks_25_34",2156.03538691111,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$106,001 - $107,000",106001,107000,106500.5,"35-44","ks_35_44",2961.03974900822,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$106,001 - $107,000",106001,107000,106500.5,"45-54","ks_45_54",2695.51136209623,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$106,001 - $107,000",106001,107000,106500.5,"55-64","ks_55_64",2202.45139400147,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$106,001 - $107,000",106001,107000,106500.5,"65+","ks_65p",381.785674955399,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$107,001 - $108,000",107001,108000,107500.5,"Under 16","ks_u16",0,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$107,001 - $108,000",107001,108000,107500.5,"16-17","ks_16_17",0,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$107,001 - $108,000",107001,108000,107500.5,"18-24","ks_18_24",128.922931640523,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$107,001 - $108,000",107001,108000,107500.5,"25-34","ks_25_34",2112.21352945356,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$107,001 - $108,000",107001,108000,107500.5,"35-44","ks_35_44",2961.03974900822,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$107,001 - $108,000",107001,108000,107500.5,"45-54","ks_45_54",2624.34274527521,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$107,001 - $108,000",107001,108000,107500.5,"55-64","ks_55_64",2082.00483339202,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$107,001 - $108,000",107001,108000,107500.5,"65+","ks_65p",363.480882320552,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$108,001 - $109,000",108001,109000,108500.5,"Under 16","ks_u16",0.883842577861251,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$108,001 - $109,000",108001,109000,108500.5,"16-17","ks_16_17",2.06925681961966,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$108,001 - $109,000",108001,109000,108500.5,"18-24","ks_18_24",106.576290156165,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$108,001 - $109,000",108001,109000,108500.5,"25-34","ks_25_34",2085.92041497904,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$108,001 - $109,000",108001,109000,108500.5,"35-44","ks_35_44",2961.03974900822,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$108,001 - $109,000",108001,109000,108500.5,"45-54","ks_45_54",2508.69374294104,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$108,001 - $109,000",108001,109000,108500.5,"55-64","ks_55_64",1978.7649242982,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$108,001 - $109,000",108001,109000,108500.5,"65+","ks_65p",350.406030438517,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$109,001 - $110,000",109001,110000,109500.5,"Under 16","ks_u16",0,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$109,001 - $110,000",109001,110000,109500.5,"16-17","ks_16_17",0,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$109,001 - $110,000",109001,110000,109500.5,"18-24","ks_18_24",111.733207421786,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$109,001 - $110,000",109001,110000,109500.5,"25-34","ks_25_34",2059.62730050451,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$109,001 - $110,000",109001,110000,109500.5,"35-44","ks_35_44",2980.14323125989,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$109,001 - $110,000",109001,110000,109500.5,"45-54","ks_45_54",2508.69374294104,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$109,001 - $110,000",109001,110000,109500.5,"55-64","ks_55_64",1952.95494702474,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$109,001 - $110,000",109001,110000,109500.5,"65+","ks_65p",337.331178556483,0.584733641645733,0.183247996518703,0.0639022324788698,0.0578140051996084,0.0582987256534857,0.0520033985035999
"$110,001 - $111,000",110001,111000,110500.5,"Under 16","ks_u16",0,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$110,001 - $111,000",110001,111000,110500.5,"16-17","ks_16_17",0,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$110,001 - $111,000",110001,111000,110500.5,"18-24","ks_18_24",120.328069531154,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$110,001 - $111,000",110001,111000,110500.5,"25-34","ks_25_34",2033.33418602999,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$110,001 - $111,000",110001,111000,110500.5,"35-44","ks_35_44",2941.93626675655,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$110,001 - $111,000",110001,111000,110500.5,"45-54","ks_45_54",2570.96628265944,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$110,001 - $111,000",110001,111000,110500.5,"55-64","ks_55_64",1944.35162126692,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$110,001 - $111,000",110001,111000,110500.5,"65+","ks_65p",337.331178556483,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$111,001 - $112,000",111001,112000,111500.5,"Under 16","ks_u16",0.883842577861251,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$111,001 - $112,000",111001,112000,111500.5,"16-17","ks_16_17",2.06925681961966,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$111,001 - $112,000",111001,112000,111500.5,"18-24","ks_18_24",106.576290156165,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$111,001 - $112,000",111001,112000,111500.5,"25-34","ks_25_34",1893.10424216585,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$111,001 - $112,000",111001,112000,111500.5,"35-44","ks_35_44",2693.5909974849,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$111,001 - $112,000",111001,112000,111500.5,"45-54","ks_45_54",2321.87612378586,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$111,001 - $112,000",111001,112000,111500.5,"55-64","ks_55_64",1909.93831823565,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$111,001 - $112,000",111001,112000,111500.5,"65+","ks_65p",321.641356298042,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$112,001 - $113,000",112001,113000,112500.5,"Under 16","ks_u16",0,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$112,001 - $113,000",112001,113000,112500.5,"16-17","ks_16_17",0,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$112,001 - $113,000",112001,113000,112500.5,"18-24","ks_18_24",94.5434832030499,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$112,001 - $113,000",112001,113000,112500.5,"25-34","ks_25_34",1796.69615575926,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$112,001 - $113,000",112001,113000,112500.5,"35-44","ks_35_44",2693.5909974849,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$112,001 - $113,000",112001,113000,112500.5,"45-54","ks_45_54",2312.98004668323,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$112,001 - $113,000",112001,113000,112500.5,"55-64","ks_55_64",1798.09508338401,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$112,001 - $113,000",112001,113000,112500.5,"65+","ks_65p",337.331178556483,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$113,001 - $114,000",113001,114000,113500.5,"Under 16","ks_u16",0,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$113,001 - $114,000",113001,114000,113500.5,"16-17","ks_16_17",0,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$113,001 - $114,000",113001,114000,113500.5,"18-24","ks_18_24",77.3537589843135,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$113,001 - $114,000",113001,114000,113500.5,"25-34","ks_25_34",1779.16741277624,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$113,001 - $114,000",113001,114000,113500.5,"35-44","ks_35_44",2607.6253273524,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$113,001 - $114,000",113001,114000,113500.5,"45-54","ks_45_54",2250.70750696484,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$113,001 - $114,000",113001,114000,113500.5,"55-64","ks_55_64",1703.45850004801,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$113,001 - $114,000",113001,114000,113500.5,"65+","ks_65p",316.411415545228,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$114,001 - $115,000",114001,115000,114500.5,"Under 16","ks_u16",0,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$114,001 - $115,000",114001,115000,114500.5,"16-17","ks_16_17",0,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$114,001 - $115,000",114001,115000,114500.5,"18-24","ks_18_24",68.7588968749453,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$114,001 - $115,000",114001,115000,114500.5,"25-34","ks_25_34",1735.3455553187,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$114,001 - $115,000",114001,115000,114500.5,"35-44","ks_35_44",2521.6596572199,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$114,001 - $115,000",114001,115000,114500.5,"45-54","ks_45_54",2232.91535275958,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$114,001 - $115,000",114001,115000,114500.5,"55-64","ks_55_64",1798.09508338401,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$114,001 - $115,000",114001,115000,114500.5,"65+","ks_65p",303.336563663194,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$115,001 - $116,000",115001,116000,115500.5,"Under 16","ks_u16",0,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$115,001 - $116,000",115001,116000,115500.5,"16-17","ks_16_17",0,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$115,001 - $116,000",115001,116000,115500.5,"18-24","ks_18_24",68.7588968749453,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$115,001 - $116,000",115001,116000,115500.5,"25-34","ks_25_34",1647.70184040361,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$115,001 - $116,000",115001,116000,115500.5,"35-44","ks_35_44",2559.86662172323,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$115,001 - $116,000",115001,116000,115500.5,"45-54","ks_45_54",2161.74673593856,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$115,001 - $116,000",115001,116000,115500.5,"55-64","ks_55_64",1694.8551742902,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$115,001 - $116,000",115001,116000,115500.5,"65+","ks_65p",316.411415545228,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$116,001 - $117,000",116001,117000,116500.5,"Under 16","ks_u16",0.883842577861251,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$116,001 - $117,000",116001,117000,116500.5,"16-17","ks_16_17",2.06925681961966,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$116,001 - $117,000",116001,117000,116500.5,"18-24","ks_18_24",72.1968417186926,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
"$116,001 - $117,000",116001,117000,116500.5,"25-34","ks_25_34",1525.00063952249,0.580797283887279,0.186428546298505,0.065130790253752,0.0595437773091187,0.0587943605627459,0.0493052416886
